X,Result
0.291000,-1.780909
0.292000,-1.775960
0.293000,-1.771027
0.294000,-1.766112
0.295000,-1.761213
0.296000,-1.756331
0.297000,-1.751465
0.298000,-1.746616
0.299000,-1.741783
0.300000,-1.736966
0.301000,-1.732165
0.302000,-1.727380
0.303000,-1.722610
0.304000,-1.717857
0.305000,-1.713119
0.306000,-1.708396
0.307000,-1.703689
0.308000,-1.698998
0.309000,-1.694321
0.310000,-1.689660
0.311000,-1.685014
0.312000,-1.680382
0.313000,-1.675765
0.314000,-1.671164
0.315000,-1.666576
0.316000,-1.662004
0.317000,-1.657445
0.318000,-1.652901
0.319000,-1.648372
0.320000,-1.643856
0.321000,-1.639355
0.322000,-1.634867
0.323000,-1.630394
0.324000,-1.625934
0.325000,-1.621488
0.326000,-1.617056
0.327000,-1.612637
0.328000,-1.608232
0.329000,-1.603841
0.330000,-1.599462
0.331000,-1.595097
0.332000,-1.590745
0.333000,-1.586406
0.334000,-1.582080
0.335000,-1.577767
0.336000,-1.573467
0.337000,-1.569180
0.338000,-1.564905
0.339000,-1.560643
0.340000,-1.556393
0.341000,-1.552156
0.342000,-1.547932
0.343000,-1.543720
0.344000,-1.539520
0.345000,-1.535332
0.346000,-1.531156
0.347000,-1.526992
0.348000,-1.522841
0.349000,-1.518701
0.350000,-1.514573
0.351000,-1.510457
0.352000,-1.506353
0.353000,-1.502260
0.354000,-1.498179
0.355000,-1.494109
0.356000,-1.490051
0.357000,-1.486004
0.358000,-1.481969
0.359000,-1.477944
0.360000,-1.473931
0.361000,-1.469929
0.362000,-1.465938
0.363000,-1.461959
0.364000,-1.457990
0.365000,-1.454032
0.366000,-1.450084
0.367000,-1.446148
0.368000,-1.442222
0.369000,-1.438307
0.370000,-1.434403
0.371000,-1.430509
0.372000,-1.426625
0.373000,-1.422752
0.374000,-1.418890
0.375000,-1.415037
0.376000,-1.411195
0.377000,-1.407364
0.378000,-1.403542
0.379000,-1.399730
0.380000,-1.395929
0.381000,-1.392137
0.382000,-1.388355
0.383000,-1.384584
0.384000,-1.380822
0.385000,-1.377070
0.386000,-1.373327
0.387000,-1.369595
0.388000,-1.365871
0.389000,-1.362158
0.390000,-1.358454
0.391000,-1.354759
0.392000,-1.351074
0.393000,-1.347399
0.394000,-1.343732
0.395000,-1.340075
0.396000,-1.336428
0.397000,-1.332789
0.398000,-1.329160
0.399000,-1.325539
0.400000,-1.321928
0.401000,-1.318326
0.402000,-1.314733
0.403000,-1.311148
0.404000,-1.307573
0.405000,-1.304006
0.406000,-1.300448
0.407000,-1.296899
0.408000,-1.293359
0.409000,-1.289827
0.410000,-1.286304
0.411000,-1.282790
0.412000,-1.279284
0.413000,-1.275786
0.414000,-1.272297
0.415000,-1.268817
0.416000,-1.265345
0.417000,-1.261881
0.418000,-1.258425
0.419000,-1.254978
0.420000,-1.251539
0.421000,-1.248108
0.422000,-1.244685
0.423000,-1.241270
0.424000,-1.237864
0.425000,-1.234465
0.426000,-1.231075
0.427000,-1.227692
