X,Result
-9.710000,3.554033
-9.709000,3.566197
-9.708000,3.578448
-9.707000,3.590787
-9.706000,3.603216
-9.705000,3.615734
-9.704000,3.628343
-9.703000,3.641044
-9.702000,3.653838
-9.701000,3.666726
-9.700000,3.679709
-9.699000,3.692788
-9.698000,3.705964
-9.697000,3.719238
-9.696000,3.732611
-9.695000,3.746084
-9.694000,3.759659
-9.693000,3.773336
-9.692000,3.787117
-9.691000,3.801003
-9.690000,3.814995
-9.689000,3.829094
-9.688000,3.843302
-9.687000,3.857619
-9.686000,3.872047
-9.685000,3.886587
-9.684000,3.901241
-9.683000,3.916010
-9.682000,3.930895
-9.681000,3.945898
-9.680000,3.961019
-9.679000,3.976261
-9.678000,3.991625
-9.677000,4.007112
-9.676000,4.022723
-9.675000,4.038461
-9.674000,4.054326
-9.673000,4.070321
-9.672000,4.086446
-9.671000,4.102704
-9.670000,4.119096
-9.669000,4.135623
-9.668000,4.152288
-9.667000,4.169092
-9.666000,4.186036
-9.665000,4.203124
-9.664000,4.220355
-9.663000,4.237733
-9.662000,4.255258
-9.661000,4.272933
-9.660000,4.290761
-9.659000,4.308741
-9.658000,4.326878
-9.657000,4.345172
-9.656000,4.363626
-9.655000,4.382242
-9.654000,4.401021
-9.653000,4.419967
-9.652000,4.439081
-9.651000,4.458366
-9.650000,4.477823
-9.649000,4.497456
-9.648000,4.517265
-9.647000,4.537255
-9.646000,4.557427
-9.645000,4.577784
-9.644000,4.598328
-9.643000,4.619062
-9.642000,4.639988
-9.641000,4.661110
-9.640000,4.682429
-9.639000,4.703950
-9.638000,4.725673
-9.637000,4.747603
-9.636000,4.769742
-9.635000,4.792094
-9.634000,4.814660
-9.633000,4.837446
-9.632000,4.860452
-9.631000,4.883684
-9.630000,4.907143
-9.629000,4.930835
-9.628000,4.954760
-9.627000,4.978925
-9.626000,5.003331
-9.625000,5.027982
-9.624000,5.052883
-9.623000,5.078037
-9.622000,5.103447
-9.621000,5.129119
-9.620000,5.155055
-9.619000,5.181260
-9.618000,5.207738
-9.617000,5.234493
-9.616000,5.261530
-9.615000,5.288852
-9.614000,5.316466
-9.613000,5.344375
-9.612000,5.372583
-9.611000,5.401097
-9.610000,5.429920
-9.609000,5.459058
-9.608000,5.488516
-9.607000,5.518299
-9.606000,5.548412
-9.605000,5.578862
-9.604000,5.609654
-9.603000,5.640792
-9.602000,5.672285
-9.601000,5.704136
-9.600000,5.736353
-9.599000,5.768942
-9.598000,5.801909
-9.597000,5.835261
-9.596000,5.869005
-9.595000,5.903146
-9.594000,5.937694
-9.593000,5.972654
-9.592000,6.008035
-9.591000,6.043843
-9.590000,6.080086
-9.589000,6.116773
-9.588000,6.153912
-9.587000,6.191511
-9.586000,6.229578
-9.585000,6.268122
-9.584000,6.307153
-9.583000,6.346680
-9.582000,6.386711
-9.581000,6.427257
-9.580000,6.468327
-9.579000,6.509933
-9.578000,6.552083
-9.577000,6.594790
-9.576000,6.638064
-9.575000,6.681916
-9.574000,6.726358
-9.573000,6.771402
-9.572000,6.817060
-9.571000,6.863346
-9.570000,6.910271
-9.569000,6.957848
-9.568000,7.006093
-9.567000,7.055019
-9.566000,7.104640
-9.565000,7.154971
-9.564000,7.206027
-9.563000,7.257825
