X,Result
-9.734000,-0.319470
-9.733000,-0.318368
-9.732000,-0.317267
-9.731000,-0.316167
-9.730000,-0.315067
-9.729000,-0.313968
-9.728000,-0.312870
-9.727000,-0.311773
-9.726000,-0.310676
-9.725000,-0.309580
-9.724000,-0.308484
-9.723000,-0.307389
-9.722000,-0.306295
-9.721000,-0.305202
-9.720000,-0.304109
-9.719000,-0.303017
-9.718000,-0.301925
-9.717000,-0.300834
-9.716000,-0.299744
-9.715000,-0.298655
-9.714000,-0.297566
-9.713000,-0.296478
-9.712000,-0.295390
-9.711000,-0.294303
-9.710000,-0.293217
-9.709000,-0.292131
-9.708000,-0.291046
-9.707000,-0.289962
-9.706000,-0.288878
-9.705000,-0.287795
-9.704000,-0.286712
-9.703000,-0.285630
-9.702000,-0.284549
-9.701000,-0.283468
-9.700000,-0.282388
-9.699000,-0.281309
-9.698000,-0.280230
-9.697000,-0.279152
-9.696000,-0.278074
-9.695000,-0.276997
-9.694000,-0.275921
-9.693000,-0.274845
-9.692000,-0.273770
-9.691000,-0.272695
-9.690000,-0.271621
-9.689000,-0.270547
-9.688000,-0.269475
-9.687000,-0.268402
-9.686000,-0.267330
-9.685000,-0.266259
-9.684000,-0.265189
-9.683000,-0.264119
-9.682000,-0.263049
-9.681000,-0.261980
-9.680000,-0.260912
-9.679000,-0.259844
-9.678000,-0.258777
-9.677000,-0.257710
-9.676000,-0.256644
-9.675000,-0.255578
-9.674000,-0.254513
-9.673000,-0.253449
-9.672000,-0.252385
-9.671000,-0.251321
-9.670000,-0.250259
-9.669000,-0.249196
-9.668000,-0.248134
-9.667000,-0.247073
-9.666000,-0.246012
-9.665000,-0.244952
-9.664000,-0.243892
-9.663000,-0.242833
-9.662000,-0.241774
-9.661000,-0.240716
-9.660000,-0.239658
-9.659000,-0.238601
-9.658000,-0.237545
-9.657000,-0.236488
-9.656000,-0.235433
-9.655000,-0.234378
-9.654000,-0.233323
-9.653000,-0.232269
-9.652000,-0.231215
-9.651000,-0.230162
-9.650000,-0.229109
-9.649000,-0.228057
-9.648000,-0.227005
-9.647000,-0.225954
-9.646000,-0.224903
-9.645000,-0.223853
-9.644000,-0.222803
-9.643000,-0.221753
-9.642000,-0.220704
-9.641000,-0.219656
-9.640000,-0.218608
-9.639000,-0.217560
-9.638000,-0.216513
-9.637000,-0.215467
-9.636000,-0.214420
-9.635000,-0.213375
-9.634000,-0.212329
-9.633000,-0.211284
-9.632000,-0.210240
-9.631000,-0.209196
-9.630000,-0.208152
-9.629000,-0.207109
-9.628000,-0.206067
-9.627000,-0.205024
-9.626000,-0.203983
-9.625000,-0.202941
-9.624000,-0.201900
-9.623000,-0.200860
-9.622000,-0.199820
-9.621000,-0.198780
-9.620000,-0.197741
-9.619000,-0.196702
-9.618000,-0.195663
-9.617000,-0.194625
-9.616000,-0.193587
-9.615000,-0.192550
-9.614000,-0.191513
-9.613000,-0.190477
-9.612000,-0.189441
-9.611000,-0.188405
-9.610000,-0.187370
-9.609000,-0.186335
-9.608000,-0.185300
-9.607000,-0.184266
-9.606000,-0.183232
-9.605000,-0.182199
-9.604000,-0.181166
-9.603000,-0.180133
-9.602000,-0.179101
-9.601000,-0.178069
-9.600000,-0.177038
-9.599000,-0.176006
-9.598000,-0.174976
-9.597000,-0.173945
-9.596000,-0.172915
-9.595000,-0.171885
-9.594000,-0.170856
-9.593000,-0.169827
-9.592000,-0.168798
-9.591000,-0.167770
-9.590000,-0.166742
-9.589000,-0.165714
-9.588000,-0.164687
-9.587000,-0.163660
-9.586000,-0.162634
-9.585000,-0.161607
-9.584000,-0.160581
-9.583000,-0.159556
-9.582000,-0.158530
-9.581000,-0.157505
-9.580000,-0.156481
-9.579000,-0.155456
-9.578000,-0.154432
-9.577000,-0.153409
-9.576000,-0.152385
-9.575000,-0.151362
-9.574000,-0.150340
-9.573000,-0.149317
-9.572000,-0.148295
-9.571000,-0.147273
-9.570000,-0.146252
-9.569000,-0.145230
-9.568000,-0.144209
-9.567000,-0.143189
-9.566000,-0.142168
-9.565000,-0.141148
-9.564000,-0.140129
-9.563000,-0.139109
-9.562000,-0.138090
-9.561000,-0.137071
-9.560000,-0.136052
-9.559000,-0.135034
-9.558000,-0.134016
-9.557000,-0.132998
-9.556000,-0.131980
-9.555000,-0.130963
-9.554000,-0.129946
-9.553000,-0.128929
-9.552000,-0.127913
-9.551000,-0.126897
-9.550000,-0.125881
-9.549000,-0.124865
-9.548000,-0.123850
-9.547000,-0.122834
-9.546000,-0.121819
-9.545000,-0.120805
-9.544000,-0.119790
-9.543000,-0.118776
-9.542000,-0.117762
-9.541000,-0.116748
-9.540000,-0.115735
-9.539000,-0.114721
-9.538000,-0.113708
-9.537000,-0.112696
-9.536000,-0.111683
-9.535000,-0.110671
-9.534000,-0.109658
-9.533000,-0.108647
-9.532000,-0.107635
-9.531000,-0.106623
-9.530000,-0.105612
-9.529000,-0.104601
-9.528000,-0.103590
-9.527000,-0.102580
-9.526000,-0.101569
-9.525000,-0.100559
-9.524000,-0.099549
-9.523000,-0.098539
-9.522000,-0.097530
-9.521000,-0.096520
-9.520000,-0.095511
-9.519000,-0.094502
-9.518000,-0.093493
-9.517000,-0.092484
-9.516000,-0.091476
-9.515000,-0.090468
-9.514000,-0.089460
-9.513000,-0.088452
-9.512000,-0.087444
-9.511000,-0.086436
-9.510000,-0.085429
-9.509000,-0.084422
-9.508000,-0.083415
-9.507000,-0.082408
-9.506000,-0.081401
-9.505000,-0.080395
-9.504000,-0.079388
-9.503000,-0.078382
-9.502000,-0.077376
-9.501000,-0.076370
-9.500000,-0.075364
-9.499000,-0.074359
-9.498000,-0.073353
-9.497000,-0.072348
-9.496000,-0.071343
-9.495000,-0.070338
-9.494000,-0.069333
-9.493000,-0.068328
-9.492000,-0.067323
-9.491000,-0.066319
-9.490000,-0.065315
-9.489000,-0.064310
-9.488000,-0.063306
-9.487000,-0.062302
-9.486000,-0.061299
-9.485000,-0.060295
-9.484000,-0.059291
-9.483000,-0.058288
-9.482000,-0.057285
-9.481000,-0.056281
-9.480000,-0.055278
-9.479000,-0.054275
-9.478000,-0.053272
-9.477000,-0.052270
-9.476000,-0.051267
-9.475000,-0.050264
-9.474000,-0.049262
-9.473000,-0.048259
-9.472000,-0.047257
-9.471000,-0.046255
-9.470000,-0.045253
-9.469000,-0.044251
-9.468000,-0.043249
-9.467000,-0.042247
-9.466000,-0.041245
-9.465000,-0.040244
-9.464000,-0.039242
-9.463000,-0.038241
-9.462000,-0.037239
-9.461000,-0.036238
-9.460000,-0.035237
-9.459000,-0.034235
-9.458000,-0.033234
-9.457000,-0.032233
-9.456000,-0.031232
-9.455000,-0.030231
-9.454000,-0.029230
-9.453000,-0.028230
-9.452000,-0.027229
-9.451000,-0.026228
-9.450000,-0.025227
-9.449000,-0.024227
-9.448000,-0.023226
-9.447000,-0.022226
-9.446000,-0.021225
-9.445000,-0.020225
-9.444000,-0.019224
-9.443000,-0.018224
-9.442000,-0.017224
-9.441000,-0.016223
-9.440000,-0.015223
-9.439000,-0.014223
-9.438000,-0.013223
-9.437000,-0.012223
-9.436000,-0.011223
-9.435000,-0.010222
-9.434000,-0.009222
-9.433000,-0.008222
-9.432000,-0.007222
-9.431000,-0.006222
-9.430000,-0.005222
-9.429000,-0.004222
-9.428000,-0.003222
-9.427000,-0.002222
-9.426000,-0.001222
-9.425000,-0.000222
-9.424000,0.000778
-9.423000,0.001778
-9.422000,0.002778
-9.421000,0.003778
-9.420000,0.004778
-9.419000,0.005778
-9.418000,0.006778
-9.417000,0.007778
-9.416000,0.008778
-9.415000,0.009778
-9.414000,0.010778
-9.413000,0.011779
-9.412000,0.012779
-9.411000,0.013779
-9.410000,0.014779
-9.409000,0.015779
-9.408000,0.016780
-9.407000,0.017780
-9.406000,0.018780
-9.405000,0.019781
-9.404000,0.020781
-9.403000,0.021781
-9.402000,0.022782
-9.401000,0.023782
-9.400000,0.024783
-9.399000,0.025784
-9.398000,0.026784
-9.397000,0.027785
-9.396000,0.028786
-9.395000,0.029787
-9.394000,0.030788
-9.393000,0.031789
-9.392000,0.032790
-9.391000,0.033791
-9.390000,0.034792
-9.389000,0.035793
-9.388000,0.036795
-9.387000,0.037796
-9.386000,0.038797
-9.385000,0.039799
-9.384000,0.040801
-9.383000,0.041802
-9.382000,0.042804
-9.381000,0.043806
-9.380000,0.044808
-9.379000,0.045810
-9.378000,0.046812
-9.377000,0.047814
-9.376000,0.048817
-9.375000,0.049819
-9.374000,0.050822
-9.373000,0.051824
-9.372000,0.052827
-9.371000,0.053830
-9.370000,0.054833
-9.369000,0.055836
-9.368000,0.056839
-9.367000,0.057842
-9.366000,0.058846
-9.365000,0.059849
-9.364000,0.060853
-9.363000,0.061857
-9.362000,0.062861
-9.361000,0.063865
-9.360000,0.064869
-9.359000,0.065873
-9.358000,0.066877
-9.357000,0.067882
-9.356000,0.068887
-9.355000,0.069891
-9.354000,0.070896
-9.353000,0.071901
-9.352000,0.072907
-9.351000,0.073912
-9.350000,0.074918
-9.349000,0.075923
-9.348000,0.076929
-9.347000,0.077935
-9.346000,0.078941
-9.345000,0.079948
-9.344000,0.080954
-9.343000,0.081961
-9.342000,0.082968
-9.341000,0.083975
-9.340000,0.084982
-9.339000,0.085989
-9.338000,0.086996
-9.337000,0.088004
-9.336000,0.089012
-9.335000,0.090020
-9.334000,0.091028
-9.333000,0.092037
-9.332000,0.093045
-9.331000,0.094054
-9.330000,0.095063
-9.329000,0.096072
-9.328000,0.097081
-9.327000,0.098091
-9.326000,0.099100
-9.325000,0.100110
-9.324000,0.101121
-9.323000,0.102131
-9.322000,0.103141
-9.321000,0.104152
-9.320000,0.105163
-9.319000,0.106174
-9.318000,0.107186
-9.317000,0.108197
-9.316000,0.109209
-9.315000,0.110221
-9.314000,0.111233
-9.313000,0.112246
-9.312000,0.113259
-9.311000,0.114271
-9.310000,0.115285
-9.309000,0.116298
-9.308000,0.117312
-9.307000,0.118326
-9.306000,0.119340
-9.305000,0.120354
-9.304000,0.121369
-9.303000,0.122384
-9.302000,0.123399
-9.301000,0.124414
-9.300000,0.125430
-9.299000,0.126445
-9.298000,0.127462
-9.297000,0.128478
-9.296000,0.129495
-9.295000,0.130511
-9.294000,0.131529
-9.293000,0.132546
-9.292000,0.133564
-9.291000,0.134582
-9.290000,0.135600
-9.289000,0.136619
-9.288000,0.137637
-9.287000,0.138656
-9.286000,0.139676
-9.285000,0.140695
-9.284000,0.141715
-9.283000,0.142736
-9.282000,0.143756
-9.281000,0.144777
-9.280000,0.145798
-9.279000,0.146819
-9.278000,0.147841
-9.277000,0.148863
-9.276000,0.149885
-9.275000,0.150908
-9.274000,0.151931
-9.273000,0.152954
-9.272000,0.153978
-9.271000,0.155002
-9.270000,0.156026
-9.269000,0.157050
-9.268000,0.158075
-9.267000,0.159100
-9.266000,0.160126
-9.265000,0.161152
-9.264000,0.162178
-9.263000,0.163204
-9.262000,0.164231
-9.261000,0.165258
-9.260000,0.166286
-9.259000,0.167313
-9.258000,0.168342
-9.257000,0.169370
-9.256000,0.170399
-9.255000,0.171428
-9.254000,0.172458
-9.253000,0.173488
-9.252000,0.174518
-9.251000,0.175549
-9.250000,0.176580
-9.249000,0.177611
-9.248000,0.178643
-9.247000,0.179675
-9.246000,0.180707
-9.245000,0.181740
-9.244000,0.182773
-9.243000,0.183807
-9.242000,0.184841
-9.241000,0.185875
-9.240000,0.186910
-9.239000,0.187945
-9.238000,0.188981
-9.237000,0.190017
-9.236000,0.191053
-9.235000,0.192090
-9.234000,0.193127
-9.233000,0.194164
-9.232000,0.195202
-9.231000,0.196240
-9.230000,0.197279
-9.229000,0.198318
-9.228000,0.199358
-9.227000,0.200398
-9.226000,0.201438
-9.225000,0.202479
-9.224000,0.203520
-9.223000,0.204562
-9.222000,0.205604
-9.221000,0.206646
-9.220000,0.207689
-9.219000,0.208733
-9.218000,0.209776
-9.217000,0.210821
-9.216000,0.211865
-9.215000,0.212910
-9.214000,0.213956
-9.213000,0.215002
-9.212000,0.216048
-9.211000,0.217095
-9.210000,0.218143
-9.209000,0.219190
-9.208000,0.220239
-9.207000,0.221287
-9.206000,0.222337
-9.205000,0.223386
-9.204000,0.224436
-9.203000,0.225487
-9.202000,0.226538
-9.201000,0.227590
-9.200000,0.228642
-9.199000,0.229694
-9.198000,0.230747
-9.197000,0.231801
-9.196000,0.232855
-9.195000,0.233909
-9.194000,0.234964
-9.193000,0.236020
-9.192000,0.237076
-9.191000,0.238132
-9.190000,0.239189
-9.189000,0.240246
-9.188000,0.241304
-9.187000,0.242363
-9.186000,0.243422
-9.185000,0.244481
-9.184000,0.245541
-9.183000,0.246602
-9.182000,0.247663
-9.181000,0.248725
-9.180000,0.249787
-9.179000,0.250849
-9.178000,0.251913
-9.177000,0.252976
-9.176000,0.254041
-9.175000,0.255105
-9.174000,0.256171
-9.173000,0.257237
-9.172000,0.258303
-9.171000,0.259370
-9.170000,0.260438
-9.169000,0.261506
-9.168000,0.262574
-9.167000,0.263644
-9.166000,0.264713
-9.165000,0.265784
