X,Result
0.001000,-3.032685
0.002000,-2.985841
0.003000,-2.940785
0.004000,-2.897427
0.005000,-2.855681
0.006000,-2.815464
0.007000,-2.776701
0.008000,-2.739319
0.009000,-2.703250
0.010000,-2.668430
0.011000,-2.634799
0.012000,-2.602298
0.013000,-2.570874
0.014000,-2.540476
0.015000,-2.511056
0.016000,-2.482567
0.017000,-2.454967
0.018000,-2.428214
0.019000,-2.402271
0.020000,-2.377101
0.021000,-2.352668
0.022000,-2.328941
0.023000,-2.305889
0.024000,-2.283481
0.025000,-2.261690
0.026000,-2.240490
0.027000,-2.219855
0.028000,-2.199762
0.029000,-2.180189
0.030000,-2.161113
0.031000,-2.142515
0.032000,-2.124375
0.033000,-2.106675
0.034000,-2.089397
0.035000,-2.072525
0.036000,-2.056044
0.037000,-2.039937
0.038000,-2.024191
0.039000,-2.008793
0.040000,-1.993729
0.041000,-1.978986
0.042000,-1.964554
0.043000,-1.950421
0.044000,-1.936576
0.045000,-1.923009
0.046000,-1.909711
0.047000,-1.896671
0.048000,-1.883882
0.049000,-1.871334
0.050000,-1.859020
0.051000,-1.846932
0.052000,-1.835062
0.053000,-1.823404
0.054000,-1.811950
0.055000,-1.800694
0.056000,-1.789630
0.057000,-1.778752
0.058000,-1.768054
0.059000,-1.757531
0.060000,-1.747177
0.061000,-1.736987
0.062000,-1.726957
0.063000,-1.717082
0.064000,-1.707358
0.065000,-1.697779
0.066000,-1.688343
0.067000,-1.679045
0.068000,-1.669881
0.069000,-1.660848
0.070000,-1.651942
0.071000,-1.643159
0.072000,-1.634498
0.073000,-1.625953
0.074000,-1.617523
0.075000,-1.609204
0.076000,-1.600993
0.077000,-1.592889
0.078000,-1.584888
0.079000,-1.576987
0.080000,-1.569185
0.081000,-1.561478
0.082000,-1.553866
0.083000,-1.546344
0.084000,-1.538912
0.085000,-1.531568
0.086000,-1.524308
0.087000,-1.517132
0.088000,-1.510037
0.089000,-1.503022
0.090000,-1.496085
0.091000,-1.489224
0.092000,-1.482438
0.093000,-1.475725
0.094000,-1.469083
0.095000,-1.462512
0.096000,-1.456008
0.097000,-1.449572
0.098000,-1.443202
0.099000,-1.436897
0.100000,-1.430654
0.101000,-1.424473
0.102000,-1.418354
0.103000,-1.412293
0.104000,-1.406292
0.105000,-1.400347
0.106000,-1.394459
0.107000,-1.388626
0.108000,-1.382847
0.109000,-1.377121
0.110000,-1.371448
0.111000,-1.365826
0.112000,-1.360254
0.113000,-1.354731
0.114000,-1.349258
0.115000,-1.343832
0.116000,-1.338453
0.117000,-1.333120
0.118000,-1.327832
0.119000,-1.322589
0.120000,-1.317390
0.121000,-1.312234
0.122000,-1.307120
0.123000,-1.302049
0.124000,-1.297018
0.125000,-1.292027
0.126000,-1.287077
0.127000,-1.282165
0.128000,-1.277292
0.129000,-1.272457
0.130000,-1.267659
0.131000,-1.262898
0.132000,-1.258173
0.133000,-1.253484
0.134000,-1.248830
0.135000,-1.244210
0.136000,-1.239625
0.137000,-1.235073
0.138000,-1.230554
0.139000,-1.226068
0.140000,-1.221614
0.141000,-1.217192
0.142000,-1.212801
0.143000,-1.208440
0.144000,-1.204111
0.145000,-1.199811
0.146000,-1.195540
0.147000,-1.191299
0.148000,-1.187087
0.149000,-1.182903
0.150000,-1.178747
0.151000,-1.174618
0.152000,-1.170517
0.153000,-1.166443
0.154000,-1.162395
0.155000,-1.158373
0.156000,-1.154378
0.157000,-1.150407
0.158000,-1.146462
0.159000,-1.142542
0.160000,-1.138647
0.161000,-1.134776
0.162000,-1.130928
0.163000,-1.127105
0.164000,-1.123304
0.165000,-1.119527
0.166000,-1.115773
0.167000,-1.112041
0.168000,-1.108332
0.169000,-1.104644
0.170000,-1.100979
0.171000,-1.097334
0.172000,-1.093711
0.173000,-1.090110
0.174000,-1.086528
0.175000,-1.082968
0.176000,-1.079427
0.177000,-1.075907
0.178000,-1.072407
0.179000,-1.068926
0.180000,-1.065464
0.181000,-1.062022
0.182000,-1.058599
0.183000,-1.055194
0.184000,-1.051808
0.185000,-1.048440
0.186000,-1.045091
0.187000,-1.041759
0.188000,-1.038445
0.189000,-1.035149
0.190000,-1.031870
0.191000,-1.028609
0.192000,-1.025364
0.193000,-1.022136
0.194000,-1.018925
0.195000,-1.015731
0.196000,-1.012553
0.197000,-1.009391
0.198000,-1.006245
0.199000,-1.003114
0.200000,-1.000000
0.201000,-0.996901
0.202000,-0.993818
0.203000,-0.990749
0.204000,-0.987696
0.205000,-0.984658
0.206000,-0.981634
0.207000,-0.978625
0.208000,-0.975631
0.209000,-0.972651
0.210000,-0.969685
0.211000,-0.966733
0.212000,-0.963795
0.213000,-0.960872
0.214000,-0.957961
0.215000,-0.955065
0.216000,-0.952181
0.217000,-0.949312
0.218000,-0.946455
0.219000,-0.943611
0.220000,-0.940780
0.221000,-0.937963
0.222000,-0.935157
0.223000,-0.932365
0.224000,-0.929585
0.225000,-0.926817
0.226000,-0.924062
0.227000,-0.921319
0.228000,-0.918588
0.229000,-0.915868
0.230000,-0.913161
0.231000,-0.910465
0.232000,-0.907781
0.233000,-0.905109
0.234000,-0.902448
0.235000,-0.899798
0.236000,-0.897160
0.237000,-0.894533
0.238000,-0.891917
0.239000,-0.889312
0.240000,-0.886717
0.241000,-0.884134
0.242000,-0.881561
0.243000,-0.878999
0.244000,-0.876447
0.245000,-0.873906
0.246000,-0.871375
0.247000,-0.868854
0.248000,-0.866344
0.249000,-0.863843
0.250000,-0.861353
0.251000,-0.858873
0.252000,-0.856402
0.253000,-0.853941
0.254000,-0.851490
0.255000,-0.849049
0.256000,-0.846617
0.257000,-0.844195
0.258000,-0.841782
0.259000,-0.839378
0.260000,-0.836984
0.261000,-0.834599
0.262000,-0.832223
0.263000,-0.829856
0.264000,-0.827498
0.265000,-0.825149
0.266000,-0.822808
0.267000,-0.820477
0.268000,-0.818154
0.269000,-0.815840
0.270000,-0.813535
0.271000,-0.811238
0.272000,-0.808949
0.273000,-0.806669
0.274000,-0.804397
0.275000,-0.802134
0.276000,-0.799878
0.277000,-0.797631
0.278000,-0.795392
0.279000,-0.793161
0.280000,-0.790938
0.281000,-0.788723
0.282000,-0.786516
0.283000,-0.784316
0.284000,-0.782125
0.285000,-0.779941
0.286000,-0.777764
0.287000,-0.775596
0.288000,-0.773434
0.289000,-0.771281
0.290000,-0.769135
0.291000,-0.766996
0.292000,-0.764864
